29.0	1.66666666667
30.0	1.83333333333
31.0	2.6
32.0	2.4
33.0	3.75
34.0	4.0
35.0	2.5
36.0	2.75
37.0	2.66666666667
38.0	2.11111111111
39.0	3.0
40.0	3.11111111111
41.0	3.42857142857
42.0	3.8
43.0	2.28571428571
44.0	3.33333333333
45.0	3.23076923077
46.0	5.2
47.0	3.63636363636
48.0	4.0
49.0	3.5
50.0	3.11111111111
51.0	3.6
52.0	4.63636363636
53.0	3.27272727273
54.0	3.36363636364
55.0	3.0
56.0	3.0
57.0	3.63636363636
58.0	3.63636363636
59.0	3.36363636364
60.0	5.22222222222
61.0	4.33333333333
62.0	4.33333333333
63.0	5.13333333333
64.0	3.25
65.0	4.125
66.0	3.66666666667
67.0	4.2
68.0	5.25
69.0	3.52941176471
70.0	5.45454545455
71.0	5.16666666667
72.0	3.875
73.0	3.22222222222
74.0	3.46153846154
75.0	4.30769230769
76.0	4.71428571429
77.0	5.16666666667
78.0	3.0
79.0	5.66666666667
80.0	3.8
81.0	5.0
82.0	5.0
83.0	5.16666666667
84.0	4.89473684211
85.0	5.38461538462
86.0	4.0
87.0	3.42105263158
88.0	4.75
89.0	4.66666666667
90.0	3.7
91.0	4.22222222222
92.0	4.88888888889
93.0	6.625
94.0	5.85714285714
95.0	4.2
96.0	5.0
97.0	6.5
98.0	6.14285714286
99.0	4.5
100.0	3.57142857143
101.0	4.11111111111
102.0	5.18181818182
103.0	5.0
104.0	3.9
105.0	4.33333333333
106.0	4.9
107.0	5.625
108.0	5.16666666667
109.0	5.47368421053
110.0	5.0
111.0	5.35714285714
112.0	4.91666666667
113.0	5.38888888889
114.0	5.5
115.0	5.47058823529
116.0	7.45454545455
117.0	6.25
118.0	8.14285714286
119.0	5.14285714286
120.0	4.84210526316
121.0	5.0
122.0	6.88888888889
123.0	7.33333333333
124.0	5.42857142857
125.0	4.33333333333
126.0	6.38461538462
127.0	5.0
128.0	5.66666666667
129.0	4.36363636364
130.0	5.1875
131.0	7.42857142857
132.0	4.84
133.0	5.1
134.0	6.9
135.0	4.09090909091
136.0	5.0
137.0	4.35
138.0	6.2
139.0	6.36842105263
140.0	7.125
142.0	6.58823529412
143.0	4.1875
144.0	7.0
145.0	12.3333333333
146.0	7.4
147.0	4.33333333333
148.0	7.07142857143
149.0	5.9
150.0	6.1
151.0	5.75
152.0	4.14285714286
153.0	5.15
154.0	10.0
155.0	8.625
156.0	7.88888888889
157.0	5.45454545455
158.0	6.14285714286
160.0	6.55555555556
161.0	6.42857142857
162.0	5.91666666667
163.0	3.83333333333
164.0	7.0
165.0	5.89473684211
166.0	3.0
167.0	6.16666666667
168.0	6.53333333333
169.0	4.92857142857
170.0	4.58333333333
171.0	7.64285714286
172.0	7.5
173.0	5.54545454545
174.0	5.85
175.0	4.5
176.0	8.07142857143
177.0	5.66666666667
178.0	8.63636363636
179.0	7.33333333333
180.0	5.81818181818
181.0	9.0
182.0	7.35
183.0	6.76923076923
184.0	10.0
185.0	7.66666666667
186.0	10.0
187.0	8.33333333333
188.0	6.11111111111
189.0	6.6
190.0	8.83333333333
191.0	6.88888888889
192.0	6.0
193.0	8.44444444444
194.0	9.4
195.0	6.44444444444
196.0	7.33333333333
197.0	7.54545454545
198.0	6.92307692308
199.0	19.0
200.0	8.28571428571
201.0	8.0
202.0	8.2
203.0	7.5
204.0	7.04761904762
205.0	7.1
206.0	6.11111111111
207.0	3.8
208.0	12.75
209.0	5.6875
210.0	5.0
211.0	6.4
212.0	8.76923076923
213.0	7.46153846154
214.0	7.69230769231
215.0	8.0
216.0	5.61904761905
217.0	7.33333333333
218.0	5.625
219.0	4.35294117647
220.0	5.41666666667
222.0	7.63636363636
223.0	6.66666666667
224.0	9.0
225.0	6.63636363636
226.0	6.6
227.0	23.0
228.0	6.41176470588
229.0	4.5
230.0	5.88888888889
231.0	5.0
232.0	7.42857142857
233.0	5.0
234.0	6.33333333333
235.0	8.0
236.0	5.8
237.0	7.25
238.0	4.625
239.0	4.78947368421
240.0	6.16666666667
241.0	5.63157894737
242.0	4.66666666667
243.0	1.5
244.0	5.84615384615
245.0	6.72727272727
246.0	6.56
247.0	7.13333333333
248.0	7.0
249.0	6.71875
250.0	7.66666666667
251.0	6.45454545455
252.0	6.29166666667
253.0	10.0
254.0	6.33333333333
255.0	5.8
256.0	5.85714285714
257.0	5.15384615385
258.0	5.22222222222
259.0	8.21052631579
260.0	7.28571428571
261.0	7.25
262.0	7.09090909091
263.0	5.625
264.0	8.125
265.0	10.0
266.0	6.16666666667
267.0	7.41666666667
268.0	5.90909090909
269.0	6.55
270.0	5.8
271.0	10.4285714286
273.0	7.4375
274.0	6.0
275.0	7.8
276.0	7.375
277.0	7.23529411765
278.0	12.0
279.0	7.91666666667
280.0	6.55555555556
281.0	6.76470588235
282.0	9.92307692308
283.0	16.0
284.0	20.0
285.0	4.4
286.0	7.375
287.0	9.35714285714
288.0	8.52
289.0	14.0
290.0	8.625
292.0	8.0
293.0	8.45833333333
294.0	7.66666666667
295.0	7.5
296.0	8.27777777778
297.0	7.18181818182
298.0	6.07692307692
299.0	9.11111111111
300.0	5.0
301.0	6.86666666667
302.0	8.31578947368
303.0	8.2
304.0	10.4
306.0	7.13043478261
307.0	6.66666666667
308.0	7.55555555556
309.0	10.4285714286
310.0	7.8
311.0	7.29411764706
312.0	8.375
314.0	7.48148148148
315.0	9.8
317.0	6.90909090909
318.0	9.4
319.0	12.0
320.0	16.0
321.0	9.30769230769
322.0	7.875
323.0	8.33333333333
324.0	9.41666666667
325.0	14.6666666667
326.0	9.0
327.0	9.25
328.0	5.25
329.0	10.6666666667
330.0	10.5294117647
331.0	8.81818181818
333.0	6.80769230769
334.0	6.5
335.0	8.58333333333
336.0	4.0
337.0	8.58823529412
338.0	10.7
339.0	12.0
340.0	8.36363636364
341.0	2.0
342.0	9.14285714286
343.0	11.25
344.0	10.1428571429
345.0	11.3
346.0	8.33333333333
347.0	7.84615384615
348.0	20.0
349.0	8.375
350.0	10.4
351.0	7.0625
352.0	7.8
353.0	6.25
354.0	8.45454545455
355.0	7.66666666667
356.0	6.0
357.0	8.23529411765
358.0	9.66666666667
359.0	7.16666666667
360.0	6.8
361.0	6.0
362.0	7.66666666667
363.0	7.58333333333
364.0	6.85
365.0	7.5
366.0	7.85714285714
367.0	8.46666666667
368.0	8.57142857143
369.0	9.44444444444
722.0	7.45833333333
723.0	7.38461538462
724.0	11.75
725.0	8.07692307692
726.0	8.16666666667
727.0	8.65217391304
728.0	5.875
729.0	8.28571428571
730.0	12.0
731.0	8.66666666667
732.0	7.18181818182
733.0	6.6
734.0	7.83333333333
735.0	9.58333333333
736.0	5.0
737.0	9.625
738.0	12.6666666667
739.0	6.55555555556
740.0	8.46666666667
741.0	11.125
742.0	9.71428571429
743.0	10.3125
744.0	8.14285714286
745.0	9.33333333333
746.0	9.46153846154
747.0	9.1
748.0	8.54545454545
749.0	10.0
750.0	10.2727272727
751.0	7.66666666667
752.0	8.90909090909
753.0	9.125
754.0	8.54545454545
755.0	10.0
756.0	7.86666666667
757.0	8.64285714286
758.0	7.0
759.0	9.375
760.0	10.1428571429
761.0	6.5
762.0	10.4705882353
763.0	18.0
764.0	12.0
765.0	17.0
766.0	10.4444444444
767.0	13.25
768.0	10.7647058824
769.0	13.0
770.0	10.3333333333
771.0	7.90909090909
772.0	10.0
773.0	9.2
774.0	8.8
775.0	8.55555555556
776.0	11.5555555556
777.0	10.25
778.0	5.0
779.0	15.3333333333
780.0	8.58333333333
781.0	10.4444444444
782.0	11.8
783.0	8.6
784.0	10.0344827586
785.0	10.2222222222
786.0	10.36
787.0	12.8888888889
788.0	6.28571428571
789.0	9.28571428571
790.0	10.1904761905
791.0	11.1111111111
792.0	12.5
793.0	9.0
794.0	9.57142857143
795.0	6.8
796.0	13.3333333333
797.0	16.6666666667
798.0	10.0833333333
799.0	10.5714285714
800.0	9.22857142857
801.0	7.42105263158
802.0	9.66666666667
803.0	14.5714285714
804.0	19.6
805.0	9.16666666667
806.0	10.1111111111
807.0	13.9230769231
808.0	8.8
809.0	12.0
810.0	8.75
811.0	8.125
812.0	13.0
813.0	10.3
814.0	7.0
815.0	9.33333333333
816.0	9.16666666667
817.0	10.8125
818.0	12.0
819.0	11.9
820.0	12.9
821.0	5.0
822.0	11.8333333333
823.0	9.60606060606
824.0	12.3333333333
825.0	9.36842105263
826.0	9.31578947368
827.0	23.0
828.0	8.0
829.0	8.2
830.0	11.0
831.0	13.5
832.0	11.15
833.0	18.0
834.0	9.12
